Date,RF
1/19/2015 20:00,0.263319078
1/19/2015 21:00,0.145732063
1/19/2015 22:00,0.123698199
1/19/2015 23:00,0.6707077
1/20/2015 0:00,0.608182555
1/20/2015 1:00,0.404608583
1/20/2015 2:00,0.299346086
1/20/2015 3:00,0.658072304
1/20/2015 4:00,0.590832539
1/20/2015 5:00,0.506015042
1/20/2015 6:00,0.093191875
1/20/2015 7:00,0.005247364
1/20/2015 8:00,0.213364078
1/20/2015 9:00,0.030729856
1/20/2015 10:00,0.250720166
1/20/2015 11:00,0.861119879
1/20/2015 12:00,0.888903275
1/20/2015 13:00,0.262564376
1/20/2015 14:00,0.499437743
1/20/2015 15:00,0.881584896
1/20/2015 16:00,0.208723059
1/20/2015 17:00,0.18687022
1/20/2015 18:00,0.583333555
1/20/2015 19:00,0.222513806
1/20/2015 20:00,0.298052841
1/20/2015 21:00,0.29886999
1/20/2015 22:00,0.612208734
1/20/2015 23:00,0.790480724
1/21/2015 0:00,0.545363757
1/21/2015 1:00,0.511589435
1/21/2015 2:00,0.643206633
1/21/2015 3:00,0.394773517
1/21/2015 4:00,0.483945508
1/21/2015 5:00,0.730328154
1/21/2015 6:00,0.007865296
1/21/2015 7:00,0.225851424
1/21/2015 8:00,0.222637681
1/21/2015 9:00,0.03297257
1/21/2015 10:00,0.978645679
1/21/2015 11:00,0.408761376
1/21/2015 12:00,0.1270068
1/21/2015 13:00,0.887822764
1/21/2015 14:00,0.593267452
1/21/2015 15:00,0.579947429
1/21/2015 16:00,0.25598599
1/21/2015 17:00,0.124861867
1/21/2015 18:00,0.356802938
1/21/2015 19:00,0.11448488
1/21/2015 20:00,0.255945307
1/21/2015 21:00,0.271487361
1/21/2015 22:00,0.106234395
1/21/2015 23:00,0.786899397
1/22/2015 0:00,0.241561938
1/22/2015 1:00,0.100322818
1/22/2015 2:00,0.19839146
1/22/2015 3:00,0.711525189
1/22/2015 4:00,0.673741277
1/22/2015 5:00,0.603232663
1/22/2015 6:00,0.226747047
1/22/2015 7:00,0.110448081
1/22/2015 8:00,0.140319994
1/22/2015 9:00,0.224960107
1/22/2015 10:00,0.804346816
1/22/2015 11:00,0.618544514
1/22/2015 12:00,0.2471129
1/22/2015 13:00,0.634129547
1/22/2015 14:00,0.42208006
1/22/2015 15:00,0.807960378
1/22/2015 16:00,0.187237009
1/22/2015 17:00,0.217448612
1/22/2015 18:00,0.27100408
1/22/2015 19:00,0.153988415
1/22/2015 20:00,0.212036715
1/22/2015 21:00,0.225121354
1/22/2015 22:00,0.304835575
1/22/2015 23:00,0.258216809
1/23/2015 0:00,0.247442019
1/23/2015 1:00,0.040485254
1/23/2015 2:00,0.259486455
1/23/2015 3:00,0.076701321
1/23/2015 4:00,0.765236813
1/23/2015 5:00,0.577604648
1/23/2015 6:00,0.241109627
1/23/2015 7:00,0.135221847
1/23/2015 8:00,0.291093489
1/23/2015 9:00,0.186586815
1/23/2015 10:00,0.851737541
1/23/2015 11:00,0.75059469
1/23/2015 12:00,0.290177089
1/23/2015 13:00,0.789067503
1/23/2015 14:00,0.528234692
1/23/2015 15:00,0.260414063
1/23/2015 16:00,0.401756166
1/23/2015 17:00,0.423823417
1/23/2015 18:00,0.33503518
1/23/2015 19:00,0.159769175
1/23/2015 20:00,0.178071752
1/23/2015 21:00,0.201368845
1/23/2015 22:00,0.393798139
1/23/2015 23:00,0.596616073
1/24/2015 0:00,0.307623385
1/24/2015 1:00,0.214077604
1/24/2015 2:00,0.450964158
1/24/2015 3:00,0.63194085
1/24/2015 4:00,0.580069782
1/24/2015 5:00,0.709795133
1/24/2015 6:00,0.035347683
1/24/2015 7:00,0.109645299
1/24/2015 8:00,0.007407278
1/24/2015 9:00,0.186920992
1/24/2015 10:00,0.650199475
1/24/2015 11:00,0.314566727
1/24/2015 12:00,0.494207932
1/24/2015 13:00,0.535756349
1/24/2015 14:00,0.451247578
1/24/2015 15:00,0.110391471
1/24/2015 16:00,0.362974162
1/24/2015 17:00,0.140597815
1/24/2015 18:00,0.540582855
1/24/2015 19:00,0.184951203
1/24/2015 20:00,0.270411678
1/24/2015 21:00,0.113954667
1/24/2015 22:00,0.73853002
1/24/2015 23:00,0.740817094
1/25/2015 0:00,0.312960242
1/25/2015 1:00,0.654125166
1/25/2015 2:00,0.41952868
1/25/2015 3:00,0.575016487
1/25/2015 4:00,0.487516596
1/25/2015 5:00,0.717929287
1/25/2015 6:00,0.015916814
1/25/2015 7:00,0.141221447
1/25/2015 8:00,0.280354765
1/25/2015 9:00,0.289551135
1/25/2015 10:00,0.765551718
1/25/2015 11:00,0.164943539
1/25/2015 12:00,0.500941807
1/25/2015 13:00,0.898855481
1/25/2015 14:00,0.472655923
1/25/2015 15:00,0.611267196
1/25/2015 16:00,0.435016254
1/25/2015 17:00,0.524192711
1/25/2015 18:00,0.414092871
1/25/2015 19:00,0.256591522
1/25/2015 20:00,0.118972869
1/25/2015 21:00,0.17137312
1/25/2015 22:00,0.591877617
1/25/2015 23:00,0.256007509
1/26/2015 0:00,0.396568941
1/26/2015 1:00,0.212875041
1/26/2015 2:00,0.045947902
1/26/2015 3:00,0.590443725
1/26/2015 4:00,0.573881129
1/26/2015 5:00,0.44765313
1/26/2015 6:00,0.183272837
1/26/2015 7:00,0.184650424
1/26/2015 8:00,0.170991398
1/26/2015 9:00,0.193014926
1/26/2015 10:00,0.968032901
1/26/2015 11:00,0.717396394
1/26/2015 12:00,0.314833468
1/26/2015 13:00,0.903561956
